FBtr0300453	70
FBtr0088525	9023
FBtr0080521	30310
FBtr0079905	6552
FBtr0080163	1605
FBtr0335174	179
FBtr0343336	56
FBtr0075217	5158
FBtr0082962	1943
FBtr0080936	438
FBtr0076633	11342
FBtr0345902	130
FBtr0332947	1964
FBtr0073097	8154
FBtr0082369	4659
FBtr0346389	5588
FBtr0301623	241
FBtr0071935	7591
FBtr0310456	1755
FBtr0078194	39
FBtr0078705	12190
FBtr0087440	1053
FBtr0113744	612
FBtr0304964	288
FBtr0071135	4902
FBtr0086551	617
FBtr0089747	4324
FBtr0083727	1135
FBtr0081089	3009
FBtr0070663	902
FBtr0077735	302
FBtr0079840	1565
FBtr0345519	125
FBtr0081897	506
FBtr0333392	94
FBtr0082370	11934
FBtr0087105	19145
FBtr0089063	21
FBtr0075917	8
FBtr0083551	289
FBtr0302570	7536
FBtr0088020	58
FBtr0081181	2365
FBtr0299869	4565
FBtr0072174	4369
FBtr0334143	609
FBtr0082932	345
FBtr0085384	624
FBtr0088058	1038
FBtr0071036	106
FBtr0076044	211
FBtr0084799	27
FBtr0070115	168
FBtr0303872	29
FBtr0111120	6827
FBtr0073424	1307
FBtr0077988	406
FBtr0345493	770
FBtr0073335	183
FBtr0088683	637
FBtr0308060	1210
FBtr0075517	299
FBtr0084915	11829
FBtr0087593	281
FBtr0301354	16
FBtr0300448	11320
FBtr0100003	1359
FBtr0089998	672
FBtr0339411	1378
FBtr0084914	5697
FBtr0088191	402
FBtr0302936	740
FBtr0072811	94
FBtr0300625	85
FBtr0345166	142
FBtr0337004	158
FBtr0113101	534
FBtr0087854	4397
FBtr0310534	161
FBtr0074151	261
FBtr0079016	3423
FBtr0077013	927
FBtr0081376	493
FBtr0082049	1655
FBtr0070155	7283
FBtr0303205	75
FBtr0345472	356
FBtr0345449	3223
FBtr0079356	2018
FBtr0331927	6134
FBtr0078955	108
FBtr0075076	532
FBtr0082098	515
FBtr0083572	517
FBtr0076915	3399
FBtr0085540	756
FBtr0339648	13252
FBtr0110897	703
FBtr0301139	120
FBtr0083884	1427
FBtr0433498	26362
FBtr0100866	6721
FBtr0347181	3594
FBtr0085805	7653
FBtr0072406	4322
FBtr0332873	1647
FBtr0072635	379
FBtr0070753	14
FBtr0074643	67
FBtr0083707	277
FBtr0343002	4250
FBtr0079701	1378
FBtr0072805	8640
FBtr0086515	3795
FBtr0331961	757
FBtr0074311	2598
FBtr0071682	16
FBtr0345285	6349
FBtr0080059	166
FBtr0088038	65
FBtr0333174	2422
FBtr0078785	268
FBtr0346349	5978
FBtr0071593	4461
FBtr0333129	4725
FBtr0332583	27
FBtr0077498	24
FBtr0100321	3836
FBtr0347494	6506
FBtr0080016	14356
FBtr0346261	15967
FBtr0335221	906
FBtr0078574	68
FBtr0077547	718
FBtr0077550	430
FBtr0100857	3608
FBtr0006151	2992
FBtr0073989	451
FBtr0089711	46
FBtr0332618	1581
FBtr0072731	108
FBtr0074672	1477
FBtr0084932	7357
FBtr0070915	5129
FBtr0078482	1518
FBtr0085502	774
FBtr0333380	42
FBtr0071360	4890
FBtr0072173	8028
FBtr0088552	49
FBtr0077038	11891
FBtr0086983	1399
FBtr0088035	12741
FBtr0086960	131
FBtr0084011	621
FBtr0087341	1103
FBtr0073142	1033
FBtr0333061	502
FBtr0075066	3114
FBtr0078025	212
FBtr0080398	1047
FBtr0343653	6402
FBtr0081338	155
FBtr0346889	1672
FBtr0084255	2099
FBtr0071344	345
FBtr0076574	7510
FBtr0082140	484
FBtr0076766	122
FBtr0310274	2237
FBtr0076273	461
FBtr0340254	118
FBtr0433501	13142
FBtr0080050	485
FBtr0305282	7949
FBtr0332966	3845
FBtr0081687	619
FBtr0073098	381
FBtr0304050	49
FBtr0078278	75
FBtr0085745	554
FBtr0076400	78
FBtr0071393	200
FBtr0346454	3955
FBtr0332720	133
FBtr0086724	29
FBtr0080832	102
FBtr0339163	573
FBtr0077219	3992
FBtr0086536	2945
FBtr0346390	3918
FBtr0113026	7
FBtr0080306	4064
FBtr0332731	173
FBtr0310446	14
FBtr0070313	122
FBtr0343981	1319
FBtr0088726	46
FBtr0086322	221
FBtr0079724	3916
FBtr0113739	350
FBtr0089204	107
FBtr0074368	14
FBtr0346158	2081
FBtr0100591	3002
FBtr0075054	119
FBtr0307342	40
FBtr0332412	186
FBtr0307336	67
FBtr0088161	7666
FBtr0076571	4690
FBtr0078382	2631
FBtr0336783	3968
FBtr0081005	61
FBtr0081006	31
FBtr0089175	5975
FBtr0073426	26
FBtr0336726	79
FBtr0073073	1482
FBtr0075878	9407
FBtr0300097	85
FBtr0305044	6299
FBtr0346900	4835
FBtr0072788	42
FBtr0075058	1305
FBtr0081362	42
FBtr0085618	1921
FBtr0433500	10484
FBtr0100880	3161
FBtr0088679	358
FBtr0075063	408
FBtr0100861	25120
FBtr0340533	4637
FBtr0076669	187
FBtr0077470	8159
FBtr0303404	12
FBtr0086499	498
FBtr0076279	40
FBtr0347196	1495
FBtr0302491	2826
FBtr0077132	336
FBtr0072526	164
FBtr0073439	590
FBtr0088015	793
FBtr0346896	4866
FBtr0346611	5584
FBtr0084265	208
FBtr0071933	1607
FBtr0334029	1514
FBtr0077453	261
FBtr0077440	255
FBtr0081240	536
FBtr0079713	485
FBtr0084452	414
FBtr0300718	44
FBtr0073474	966
FBtr0346383	4749
FBtr0301735	114
FBtr0073242	295
FBtr0346532	193
FBtr0345676	620
FBtr0081588	425
FBtr0085172	1877
FBtr0083203	196
FBtr0307978	75
FBtr0333370	964
FBtr0335136	6452
FBtr0088645	478
FBtr0087859	1922
FBtr0340552	141
FBtr0088007	13191
FBtr0113713	1943
FBtr0304963	1137
FBtr0343328	927
FBtr0071419	16085
FBtr0310139	36
FBtr0100432	1769
FBtr0070386	324
FBtr0080086	414
FBtr0333232	6341
FBtr0072030	2405
FBtr0078075	78
FBtr0077506	196
FBtr0073010	11
FBtr0089725	41
FBtr0305487	5030
FBtr0079055	738
FBtr0070290	7303
FBtr0084128	514
FBtr0082982	557
FBtr0339825	32
FBtr0100883	2423
FBtr0076880	597
FBtr0070710	72
FBtr0078406	30
FBtr0112487	192
FBtr0083295	27
FBtr0088432	707
FBtr0301312	100
FBtr0332597	670
FBtr0078448	57
FBtr0303464	578
FBtr0085690	1940
FBtr0079546	4387
FBtr0072242	192
FBtr0071498	1253
FBtr0079572	112
FBtr0071190	276
FBtr0076914	1794
FBtr0087363	28
FBtr0100870	3991
FBtr0307098	13
FBtr0086062	60
FBtr0077685	306
FBtr0085390	585
FBtr0347066	71
FBtr0334701	977
FBtr0091836	411
FBtr0340319	2750
FBtr0331295	3387
FBtr0077041	6619
FBtr0081930	953
FBtr0345023	1262
FBtr0072339	3044
FBtr0305669	1537
FBtr0077452	6100
FBtr0086664	955
FBtr0088013	1935
FBtr0339970	3970
FBtr0112535	856
FBtr0071670	995
FBtr0086156	916
FBtr0071855	3840
FBtr0071052	56
FBtr0304693	6014
FBtr0309858	174
FBtr0112413	3195
FBtr0086560	139
FBtr0078769	8071
FBtr0300828	2648
FBtr0309869	188
FBtr0345593	24
FBtr0302107	9
FBtr0339146	5675
FBtr0081191	113
FBtr0307976	14
FBtr0331453	57
FBtr0075698	355
FBtr0305122	539
FBtr0070148	6658
FBtr0340271	240
FBtr0086902	343
FBtr0088155	1238
FBtr0083000	1267
FBtr0340226	3835
FBtr0071522	1042
FBtr0087080	1219
FBtr0070040	617
FBtr0082144	608
FBtr0335468	200
FBtr0332576	152
FBtr0299856	194
FBtr0077973	231
FBtr0083080	224
FBtr0070800	1547
FBtr0333910	6940
FBtr0088380	941
FBtr0332821	132
FBtr0112526	4828
FBtr0112360	14
FBtr0076591	2665
FBtr0333699	243
FBtr0070085	14
FBtr0082969	674
FBtr0310327	16
FBtr0085483	142
FBtr0070041	3806
FBtr0344703	13
FBtr0084776	559
FBtr0308296	6096
FBtr0074610	69
FBtr0335198	258
FBtr0083857	2271
FBtr0073066	183
FBtr0079240	162
FBtr0346155	1388
FBtr0084787	235
FBtr0084561	3565
FBtr0089608	4284
FBtr0345788	1876
FBtr0302509	2394
FBtr0331547	617
FBtr0343129	511
FBtr0111129	977
FBtr0073353	188
FBtr0072175	4464
FBtr0331197	15
FBtr0077068	640
FBtr0445215	590
FBtr0072061	3523
FBtr0078270	248
FBtr0339088	47
FBtr0337054	368
FBtr0310386	142
FBtr0335131	2997
FBtr0073435	167
FBtr0076389	3003
FBtr0331769	23
FBtr0305121	793
FBtr0089463	199
FBtr0346591	3062
FBtr0346015	297
FBtr0072405	6801
FBtr0335170	184
FBtr0301941	5495
FBtr0081711	123
FBtr0076135	76
FBtr0079291	195
FBtr0346148	4132
FBtr0074245	498
FBtr0079806	717
FBtr0333094	209
FBtr0082917	541
FBtr0083563	1939
FBtr0082106	404
FBtr0079975	2673
FBtr0310455	1450
FBtr0308333	989
FBtr0346165	45
FBtr0071094	6490
FBtr0087782	4056
FBtr0079233	978
FBtr0079250	303
FBtr0084526	646
FBtr0080023	204
FBtr0100038	2182
FBtr0076711	662
FBtr0082963	474
FBtr0088122	3854
FBtr0077227	146
FBtr0081855	2324
FBtr0445674	4419
FBtr0345504	2085
FBtr0345616	484
FBtr0344533	302
FBtr0071424	7782
FBtr0089324	393
FBtr0070867	476
FBtr0082103	853
FBtr0078908	2795
FBtr0087124	650
FBtr0085723	694
FBtr0307344	627
FBtr0343137	304
FBtr0100863	24353
FBtr0085802	46
FBtr0074150	94
FBtr0301195	100
FBtr0084154	26
FBtr0112379	963
FBtr0305214	13
FBtr0071848	60
FBtr0077066	1964
FBtr0332822	41
FBtr0087575	7459
FBtr0087494	744
FBtr0344443	146
FBtr0079058	244
FBtr0073256	201
FBtr0345987	80
FBtr0076023	822
FBtr0300496	42
FBtr0074216	3194
FBtr0310025	263
FBtr0083057	1674
FBtr0082131	165
FBtr0089994	4
FBtr0070458	10
FBtr0079053	801
FBtr0072633	779
FBtr0299805	75
FBtr0087202	337
FBtr0300315	1015
FBtr0075116	7533
FBtr0345605	194
FBtr0330150	27
FBtr0083238	89
FBtr0072676	926
FBtr0086933	230
FBtr0345470	176
FBtr0070982	471
FBtr0083120	1366
FBtr0074733	194
FBtr0087858	1419
FBtr0072188	3708
FBtr0077667	194
FBtr0113743	707
FBtr0334027	442
FBtr0075875	2737
FBtr0302303	61
FBtr0303784	7
FBtr0332952	2139
FBtr0085713	1110
FBtr0070347	118
FBtr0346384	2791
FBtr0085911	314
FBtr0077908	465
FBtr0075345	613
FBtr0078573	283
FBtr0073793	476
FBtr0080391	1143
FBtr0075548	268
FBtr0070801	3913
FBtr0333464	2777
FBtr0086147	225
FBtr0070825	25
FBtr0346163	197
FBtr0335409	14
FBtr0072204	157
FBtr0340071	191
FBtr0336843	193
FBtr0080472	851
FBtr0075121	345
FBtr0070258	86
FBtr0072396	44
FBtr0086134	242
FBtr0084864	321
FBtr0332708	442
FBtr0346185	323
FBtr0078748	322
FBtr0332168	1004
FBtr0345806	199
FBtr0089644	375
FBtr0345745	2934
FBtr0113742	6230
FBtr0083255	139
FBtr0100464	63
FBtr0343016	513
FBtr0084410	793
FBtr0082123	145
FBtr0342741	283
FBtr0074522	388
FBtr0072777	280
FBtr0077431	1008
FBtr0335126	21
FBtr0074262	8
FBtr0078486	36
FBtr0100040	26
FBtr0345435	1539
FBtr0086227	19
FBtr0070874	71
FBtr0330714	60
FBtr0083063	3380
FBtr0078043	11
FBtr0080464	4500
FBtr0084688	516
FBtr0301733	58
FBtr0070099	8932
FBtr0078253	278
FBtr0078080	317
FBtr0332728	3
FBtr0077657	100
FBtr0072924	5119
FBtr0081406	144
FBtr0331601	104
FBtr0088903	1947
FBtr0333710	388
FBtr0334113	3639
FBtr0307904	903
FBtr0085772	4696
FBtr0340550	81
FBtr0079238	301
FBtr0299868	343
FBtr0079888	5179
FBtr0100479	1882
FBtr0334328	294
FBtr0110817	633
FBtr0072713	259
FBtr0112519	1337
FBtr0111132	2490
FBtr0083508	467
FBtr0333328	512
FBtr0340308	39
FBtr0078481	3362
FBtr0310089	8967
FBtr0076482	19
FBtr0089176	679
FBtr0088898	300
FBtr0331223	259
FBtr0333872	169
FBtr0079864	116
FBtr0302544	433
FBtr0345292	494
FBtr0331408	1495
FBtr0074711	142
FBtr0084868	6396
FBtr0089186	1739
FBtr0071625	156
FBtr0300296	24
FBtr0071714	99
FBtr0083164	317
FBtr0070159	1808
FBtr0306743	8
FBtr0339264	108
FBtr0071592	7692
FBtr0346904	1440
FBtr0079379	255
FBtr0077718	1967
FBtr0346152	87
FBtr0091848	379
FBtr0307097	250
FBtr0077166	171
FBtr0078645	18
FBtr0079178	494
FBtr0079177	184
FBtr0331932	7676
FBtr0308192	692
FBtr0345461	851
FBtr0071449	2044
FBtr0310531	128
FBtr0078082	87
FBtr0332243	242
FBtr0345296	378
FBtr0073794	2592
FBtr0344444	1560
FBtr0089422	5100
FBtr0071345	733
FBtr0082590	1149
FBtr0112359	648
FBtr0087786	204
FBtr0303567	37
FBtr0342637	3657
FBtr0080127	1212
FBtr0083725	2816
FBtr0113308	905
FBtr0304876	1307
FBtr0300626	442
FBtr0087004	506
FBtr0076892	7719
FBtr0347603	110
FBtr0080342	175
FBtr0336487	287
FBtr0083961	94
FBtr0345928	5432
FBtr0082291	74
FBtr0086214	375
FBtr0345162	22
FBtr0333000	70
FBtr0080930	179
FBtr0346091	670
FBtr0071530	1032
FBtr0070283	214
FBtr0332228	120
FBtr0076241	215
FBtr0071181	139
FBtr0346902	734
FBtr0079155	533
FBtr0087406	362
FBtr0088806	121
FBtr0086150	1247
FBtr0075227	39
FBtr0083006	3064
FBtr0075729	588
FBtr0345436	6622
FBtr0072317	59
FBtr0340709	605
FBtr0072403	178
FBtr0299508	47
FBtr0073111	98
FBtr0088534	51
FBtr0273253	596
FBtr0343290	124
FBtr0087986	219
FBtr0070446	792
FBtr0088765	544
FBtr0304017	5148
FBtr0084492	121
FBtr0079741	273
FBtr0085734	410
FBtr0339924	1704
FBtr0345030	1359
FBtr0074377	1014
FBtr0343293	287
FBtr0084347	167
FBtr0083676	387
FBtr0345611	5446
FBtr0088947	627
FBtr0342577	1237
FBtr0336616	36
FBtr0076652	173
FBtr0073151	787
FBtr0075839	5608
FBtr0300663	108
FBtr0340328	521
FBtr0081300	1576
FBtr0346609	448
FBtr0332656	71
FBtr0075763	59
FBtr0334762	551
FBtr0073819	737
FBtr0083815	126
FBtr0075220	820
FBtr0080290	200
FBtr0088905	1842
FBtr0073795	334
FBtr0077408	200
FBtr0086738	895
FBtr0087861	4005
FBtr0081639	3116
FBtr0070294	40
FBtr0088942	328
FBtr0344793	1389
FBtr0079017	793
FBtr0070398	118
FBtr0113781	1196
FBtr0076934	309
FBtr0339475	163
FBtr0082801	517
FBtr0334513	213
FBtr0087293	31
FBtr0074559	740
FBtr0077842	182
FBtr0082865	236
FBtr0070092	430
FBtr0073027	54
FBtr0072630	1364
FBtr0085808	174
FBtr0302409	430
FBtr0334986	1679
FBtr0072899	121
FBtr0089110	248
FBtr0084294	515
FBtr0088894	803
FBtr0072628	1244
FBtr0077144	1213
FBtr0433499	10587
FBtr0082012	148
FBtr0344391	74
FBtr0085606	1816
FBtr0334404	49
FBtr0345639	40
FBtr0073421	2142
FBtr0080807	535
FBtr0300311	259
FBtr0070879	61
FBtr0089318	307
FBtr0340149	2829
FBtr0083972	549
FBtr0082082	1735
FBtr0072577	24
FBtr0074731	5140
FBtr0089553	343
FBtr0086306	256
FBtr0331816	77
FBtr0070371	87
FBtr0074176	2358
FBtr0089013	724
FBtr0082607	755
FBtr0085593	953
FBtr0112376	63
FBtr0077083	166
FBtr0075818	53
FBtr0080449	374
FBtr0346819	48
FBtr0087261	508
FBtr0078405	95
FBtr0299523	3
FBtr0299525	27
FBtr0086008	15
FBtr0086776	70
FBtr0075627	185
FBtr0331936	703
FBtr0086740	1692
FBtr0081583	13
FBtr0075337	88
FBtr0082290	720
FBtr0114521	123
FBtr0082980	1831
FBtr0339614	1514
FBtr0084190	521
FBtr0305912	204
FBtr0074177	1097
FBtr0076457	556
FBtr0112393	1231
FBtr0334659	399
FBtr0082158	1656
FBtr0072114	260
FBtr0079282	252
FBtr0089192	722
FBtr0087236	247
FBtr0079239	3051
FBtr0080273	164
FBtr0087081	788
FBtr0076751	4
FBtr0072014	25
FBtr0305994	3095
FBtr0072990	245
FBtr0080019	161
FBtr0071733	34
FBtr0303874	107
FBtr0084853	294
FBtr0345439	2591
FBtr0083728	456
FBtr0077964	113
FBtr0072915	10
FBtr0074891	89
FBtr0084708	40
FBtr0300313	3066
FBtr0304990	100
FBtr0073107	1298
FBtr0073422	461
FBtr0343989	48
FBtr0073423	1195
FBtr0333324	222
FBtr0070052	100
FBtr0339574	14
FBtr0077801	65
FBtr0079727	138
FBtr0078822	341
FBtr0073669	64
FBtr0334119	81
FBtr0333090	39
FBtr0346863	5417
FBtr0340427	89
FBtr0273329	672
FBtr0081414	1436
FBtr0344986	66
FBtr0081416	43
FBtr0071569	569
FBtr0082402	43
FBtr0085387	87
FBtr0070749	9526
FBtr0345034	42
FBtr0072060	302
FBtr0100022	99
FBtr0079236	419
FBtr0082707	33
FBtr0301812	2033
FBtr0088704	357
FBtr0307068	1386
FBtr0076356	181
FBtr0088006	541
FBtr0082888	147
FBtr0100593	938
FBtr0344187	8
FBtr0331966	69
FBtr0091908	26
FBtr0071123	1233
FBtr0078201	445
FBtr0081233	25
FBtr0081988	326
FBtr0082642	224
FBtr0071175	125
FBtr0089221	506
FBtr0072235	358
FBtr0079476	10
FBtr0301783	1854
FBtr0100589	687
FBtr0085582	349
FBtr0072219	1626
FBtr0344754	3021
FBtr0346100	1530
FBtr0075021	47
FBtr0071911	739
FBtr0083732	5
FBtr0083136	52
FBtr0329824	19
FBtr0330079	68
FBtr0081161	373
FBtr0084166	278
FBtr0080397	62
FBtr0076936	137
FBtr0345220	2125
FBtr0085623	1029
FBtr0076256	5289
FBtr0330379	82
FBtr0343265	648
FBtr0343329	2095
FBtr0113297	111
FBtr0110768	2290
FBtr0345909	501
FBtr0332594	64
FBtr0076062	338
FBtr0300844	626
FBtr0073898	334
FBtr0344003	153
FBtr0075395	124
FBtr0346821	252
FBtr0079846	1357
FBtr0344808	2234
FBtr0332826	128
FBtr0087234	61
FBtr0089766	663
FBtr0078708	357
FBtr0073518	74
FBtr0346808	5
FBtr0332272	96
FBtr0339788	56
FBtr0072909	24
FBtr0308334	418
FBtr0078368	240
FBtr0074732	1219
FBtr0082626	452
FBtr0081034	106
FBtr0111011	453
FBtr0083779	292
FBtr0273208	307
FBtr0081584	349
FBtr0086910	911
FBtr0076898	379
FBtr0330199	7
FBtr0071519	1013
FBtr0300623	121
FBtr0077901	29
FBtr0070639	726
FBtr0081157	116
FBtr0071096	1027
FBtr0070419	24
FBtr0088274	406
FBtr0333709	611
FBtr0340476	45
FBtr0100409	301
FBtr0306825	27
FBtr0070171	5
FBtr0080573	85
FBtr0077909	522
FBtr0076613	748
FBtr0300199	87
FBtr0080898	27
FBtr0299610	7
FBtr0079986	122
FBtr0076022	519
FBtr0077911	23
FBtr0082198	44
FBtr0089870	526
FBtr0071709	597
FBtr0345442	503
FBtr0113705	30
FBtr0070086	26
FBtr0089622	643
FBtr0339147	172
FBtr0344536	65
FBtr0074783	36
FBtr0346569	174
FBtr0073897	177
FBtr0080746	52
FBtr0083567	152
FBtr0114264	122
FBtr0306923	1026
FBtr0331751	4
FBtr0076416	33
FBtr0070611	693
FBtr0445314	19
FBtr0336767	7
FBtr0071994	916
FBtr0077617	471
FBtr0074190	154
FBtr0082744	81
FBtr0305315	14
FBtr0072241	462
FBtr0076424	281
FBtr0329998	52
FBtr0076821	89
FBtr0336763	116
FBtr0301661	60
FBtr0084361	45
FBtr0321286	32
FBtr0080017	1046
FBtr0333536	505
FBtr0347276	158
FBtr0074909	114
FBtr0345335	881
FBtr0080309	113
FBtr0333885	80
FBtr0076492	58
FBtr0076490	58
FBtr0345521	1647
FBtr0084972	645
FBtr0086982	39
FBtr0075426	157
FBtr0085831	322
FBtr0071072	20
FBtr0113290	269
FBtr0299923	492
FBtr0304034	50
FBtr0085652	1004
FBtr0076544	463
FBtr0302980	36
FBtr0300319	3341
FBtr0079642	137
FBtr0075968	1327
FBtr0073763	2523
FBtr0075819	96
FBtr0075210	143
FBtr0302294	2
FBtr0070830	172
FBtr0339104	136
FBtr0335214	632
FBtr0071883	3304
FBtr0073835	239
FBtr0073406	55
FBtr0080982	318
FBtr0075141	59
FBtr0342976	23
FBtr0075074	140
FBtr0299943	51
FBtr0084463	315
FBtr0335143	339
FBtr0082346	1508
FBtr0086463	38
FBtr0300523	73
FBtr0339119	20
FBtr0078693	246
FBtr0080900	22
FBtr0344743	6
FBtr0333242	17
FBtr0087644	262
FBtr0085583	1394
FBtr0078128	246
FBtr0339504	69
FBtr0301036	288
FBtr0079056	7009
FBtr0100164	4186
FBtr0085559	77
FBtr0083947	370
FBtr0076480	36
FBtr0332471	196
FBtr0080851	101
FBtr0332457	75
FBtr0081719	176
FBtr0100393	48
FBtr0075266	135
FBtr0078953	5272
FBtr0085874	697
FBtr0343561	175
FBtr0086911	146
FBtr0087747	259
FBtr0112444	336
FBtr0343618	2093
FBtr0072269	19
FBtr0112404	340
FBtr0077276	358
FBtr0088412	291
FBtr0304740	101
FBtr0331605	196
FBtr0346130	44
FBtr0072141	1340
FBtr0302442	812
FBtr0075536	200
FBtr0085596	132
FBtr0112993	347
FBtr0078881	58
FBtr0072411	752
FBtr0083710	181
FBtr0332719	1120
FBtr0086662	628
FBtr0299696	2278
FBtr0347553	489
FBtr0331719	391
FBtr0290307	457
FBtr0345321	3107
FBtr0273293	5520
FBtr0303708	14
FBtr0087614	86
FBtr0112435	125
FBtr0086038	386
FBtr0088225	1242
FBtr0078860	220
FBtr0074312	470
FBtr0081011	390
FBtr0074406	4113
FBtr0304995	326
FBtr0433504	437
FBtr0077805	39
FBtr0075222	528
FBtr0273238	563
FBtr0086619	88
FBtr0082204	251
FBtr0344437	44
FBtr0088997	277
FBtr0079696	238
FBtr0113141	19
FBtr0072558	97
FBtr0305177	17
FBtr0333560	263
FBtr0331868	214
FBtr0088276	17
FBtr0085572	701
FBtr0081464	51
FBtr0113217	158
FBtr0089113	267
FBtr0084671	180
FBtr0307172	236
FBtr0079095	408
FBtr0347277	340
FBtr0333799	626
FBtr0075465	60
FBtr0302437	514
FBtr0345818	496
FBtr0072883	1352
FBtr0088159	356
FBtr0080164	943
FBtr0083817	189
FBtr0075308	692
FBtr0076599	1952
FBtr0073729	272
FBtr0086153	468
FBtr0087783	350
FBtr0087420	1159
FBtr0339240	1901
FBtr0075398	195
FBtr0339593	1020
FBtr0079063	126
FBtr0081028	357
FBtr0071501	25
FBtr0290310	384
FBtr0082628	360
FBtr0073287	126
FBtr0332002	74
FBtr0079151	430
FBtr0081835	129
FBtr0346897	1759
FBtr0303901	13
FBtr0087675	507
FBtr0303085	4
FBtr0079640	349
FBtr0344380	81
FBtr0078747	270
FBtr0080849	178
FBtr0308687	626
FBtr0336897	26
FBtr0333409	196
FBtr0335382	238
FBtr0080602	145
FBtr0088805	415
FBtr0081559	220
FBtr0085062	1680
FBtr0075251	67
FBtr0073622	131
FBtr0343202	104
FBtr0343525	35
FBtr0083971	891
FBtr0086686	249
FBtr0083275	58
FBtr0083568	749
FBtr0074932	255
FBtr0074930	155
FBtr0301089	55
FBtr0075369	952
FBtr0310068	91
FBtr0081766	252
FBtr0342636	10
FBtr0072910	70
FBtr0079384	390
FBtr0472596	23
FBtr0331810	112
FBtr0304119	36
FBtr0304728	26
FBtr0307092	131
FBtr0079027	798
FBtr0332896	1153
FBtr0071091	1406
FBtr0074117	127
FBtr0082416	100
FBtr0100620	618
FBtr0073558	327
FBtr0087739	296
FBtr0085536	386
FBtr0083566	1403
FBtr0330137	71
FBtr0088123	322
FBtr0079868	1602
FBtr0082655	245
FBtr0085774	710
FBtr0340294	325
FBtr0091954	660
FBtr0070922	598
FBtr0085544	100
FBtr0081223	62
FBtr0088526	1073
FBtr0086113	45
FBtr0076496	770
FBtr0087976	290
FBtr0073095	2611
FBtr0082357	69
FBtr0346716	1307
FBtr0071281	45
FBtr0331455	3043
FBtr0100600	11
FBtr0088251	70
FBtr0088222	118
FBtr0100187	926
FBtr0301940	350
FBtr0300310	197
FBtr0345901	553
FBtr0076119	811
FBtr0088719	99
FBtr0110879	822
FBtr0333742	89
FBtr0332886	52
FBtr0078540	14
FBtr0085153	735
FBtr0089590	26
FBtr0347287	76
FBtr0079263	118
FBtr0088258	52
FBtr0073434	859
FBtr0343671	387
FBtr0087987	721
FBtr0083812	34
FBtr0088740	306
FBtr0082344	3216
FBtr0076489	194
FBtr0071289	751
FBtr0074761	142
FBtr0087760	95
FBtr0078643	81
FBtr0308352	29
FBtr0345336	34
FBtr0344365	103
FBtr0072902	877
FBtr0452129	74
FBtr0085564	100
FBtr0082870	246
FBtr0332337	19
FBtr0111147	129
FBtr0071166	277
FBtr0347561	319
FBtr0081920	517
FBtr0082598	327
FBtr0073094	137
FBtr0073621	234
FBtr0078196	438
FBtr0086342	1292
FBtr0077561	137
FBtr0345293	615
FBtr0302338	114
FBtr0339285	9
FBtr0343722	605
FBtr0084235	3
FBtr0347002	118
FBtr0080358	142
FBtr0306580	77
FBtr0332590	73
FBtr0344070	314
FBtr0081586	1247
FBtr0346154	268
FBtr0087581	179
FBtr0073113	849
FBtr0334627	858
FBtr0329825	60
FBtr0083595	111
FBtr0082280	281
FBtr0333920	214
FBtr0088306	523
FBtr0072087	46
FBtr0081090	1337
FBtr0343567	346
FBtr0308813	174
FBtr0080889	3141
FBtr0074817	505
FBtr0075782	284
FBtr0086533	4228
FBtr0083632	124
FBtr0114537	72
